x1 	 x2
0.332	0.4238055883644827
0.334	0.42207266892800444
0.336	0.42034493015242247
0.338	0.41862232585005466
0.34	0.4169048105154699
0.342	0.41519233931146216
0.34400000000000003	0.41348486805539275
0.34600000000000003	0.4117823532058903
0.34800000000000003	0.4100847518498949
0.35000000000000003	0.4083920216900384
0.352	0.406704121032347
0.354	0.4050210087742594
0.356	0.4033426443929481
0.358	0.40166898793393635
0.36	0.4
0.362	0.3983356417403471
0.364	0.3966758748400657
0.366	0.39502066150983306
0.368	0.3933699644758759
0.37	0.3917237469701781
0.372	0.3900819727209237
0.374	0.38844460594317376
0.376	0.3868116113297644
0.378	0.3851829540424241
0.38	0.38355859970310235
0.382	0.3819385143855023
0.384	0.3803226646068133
0.386	0.3787110173196373
0.388	0.3771035399041025
0.39	0.37550020016016017
0.392	0.37390096630005887
0.394	0.37230580694099136
0.396	0.3707146910979091
0.398	0.3691275881764998
0.4	0.3675444679663241
0.402	0.3659653006341057
0.404	0.36439005671717184
0.406	0.36281870711704034
0.40800000000000003	0.3612512230931475
0.41000000000000003	0.3596875762567151
0.41200000000000003	0.35812773856475144
0.41400000000000003	0.35657168231418346
0.41600000000000004	0.355019380136116
0.418	0.35347080499021544
0.42	0.35192593015921403
0.422	0.35038472924353137
0.424	0.3488471761560118
0.426	0.3473132451167712
0.428	0.3457829106481549
0.43	0.34425614756979994
0.432	0.34273293099380064
0.434	0.3412132363199758
0.436	0.33969703923123284
0.438	0.33818431568902807
0.44	0.33667504192892006
0.442	0.3351691944562135
0.444	0.3336667500416928
0.446	0.33216768571744004
0.448	0.33067197877273957
0.45	0.3291796067500631
0.452	0.32769054744113557
0.454	0.3262047788830793
0.456	0.3247222793546347
0.458	0.3232430273724548
0.46	0.3217670016874732
0.462	0.3202941812813428
0.464	0.3188245453629439
0.466	0.31735807336495947
0.468	0.31589474494051717
0.47000000000000003	0.31443453995989556
0.47200000000000003	0.3129774385072932
0.47400000000000003	0.3115234208776597
0.47600000000000003	0.3100724675735864
0.47800000000000004	0.30862455930225574
0.48	0.3071796769724491
0.482	0.3057378016916087
0.484	0.30429891476295656
0.486	0.302862997682665
0.488	0.30143003213708075
0.49	0.30000000000000004
0.492	0.29857288332999277
0.494	0.29714866436777687
0.496	0.2957273255336397
0.498	0.294308849424906
0.5	0.2928932188134524
0.502	0.29148041664326596
0.504	0.2900704260280461
0.506	0.28866323024885043
0.508	0.28725881275178156
0.51	0.285857157145715
0.512	0.2844582472000673
0.514	0.28306206684260315
0.516	0.2816686001572811
0.518	0.2802778313821367
0.52	0.2788897449072021
0.522	0.27750432527246227
0.524	0.27612155716584563
0.526	0.27474142542125013
0.528	0.27336391501660195
0.53	0.2719890110719482
0.532	0.2706166988475812
0.534	0.2692469637421956
0.536	0.26787979129107486
0.538	0.26651516716431
0.54	0.26515307716504655
0.542	0.2637935072277615
0.544	0.262436443416569
0.546	0.26108187192355337
0.548	0.25972977906713013
0.55	0.2583801512904337
0.552	0.25703297515973156
0.554	0.25568823736286417
0.556	0.25434592470771
0.558	0.2530060241206761
0.56	0.25166852264521167
0.562	0.2503334074403475
0.5640000000000001	0.2490006657792565
0.5660000000000001	0.24767028504783883
0.5680000000000001	0.2463422527433291
0.5700000000000001	0.24501655647292497
0.5720000000000001	0.24369318395243844
0.5740000000000001	0.24237212300496747
0.5760000000000001	0.2410533615595889
0.578	0.2397368876500715
0.58	0.23842268941360922
0.582	0.23711075508957402
0.584	0.235801073018288
0.586	0.23449363163981451
0.588	0.23318841949276747
0.59	0.23188542521313915
0.592	0.23058463753314618
0.594	0.22928604528009233
0.596	0.2279896373752487
0.598	0.2266954028327518
0.6	0.2254033307585166
0.602	0.2241134103491671
0.604	0.22282563089098206
0.606	0.22153998175885747
0.608	0.2202564524152829
0.61	0.21897503240933458
0.612	0.2176957113756821
0.614	0.21641847903361067
0.616	0.2151433251860566
0.618	0.21387023971865815
0.62	0.21259921259881887
0.622	0.2113302338747859
0.624	0.21006329367474008
0.626	0.20879838220590075
0.628	0.207535489753642
0.63	0.2062746066806228
0.632	0.20501572342592833
0.634	0.20375883050422472
0.636	0.20250391850492455
0.638	0.20125097809136572
0.64	0.19999999999999996
0.642	0.19875097503959482
0.644	0.19750389409044478
0.646	0.19625874810359523
0.648	0.19501552810007572
0.65	0.19377422517014498
0.652	0.19253483047254605
0.654	0.1912973352337708
0.656	0.19006173074733645
0.658	0.18882800837307012
0.66	0.18759615953640396
0.662	0.18636617572768033
0.664	0.18513804850146542
0.666	0.1839117694758734
0.668	0.182687330331898
0.67	0.18146472281275494
0.672	0.18024393872323208
0.674	0.17902496992904826
0.676	0.17780780835622134
0.678	0.17659244599044388
0.68	0.17537887487646786
0.682	0.17416708711749684
0.684	0.17295707487458667
0.686	0.1717488303660537
0.6880000000000001	0.1705423458668911
0.6900000000000001	0.16933761370819245
0.6920000000000001	0.16813462627658315
0.6940000000000001	0.16693337601365876
0.6960000000000001	0.1657338554154315
0.6980000000000001	0.1645360570317831
0.7000000000000001	0.16333997346592444
0.7020000000000001	0.16214559737386347
0.704	0.16095292146387874
0.706	0.15976193849599984
0.708	0.15857264128149484
0.71	0.1573850226823642
0.712	0.15619907561084057
0.714	0.15501479302889565
0.716	0.15383216794775278
0.718	0.15265119342740563
0.72	0.15147186257614298
0.722	0.15029416855007993
0.724	0.14911810455269414
0.726	0.1479436638343683
0.728	0.14677083969193838
0.73	0.1455996254682469
0.732	0.14443001455170246
0.734	0.14326200037584425
0.736	0.14209557641891135
0.738	0.14093073620341878
0.74	0.13976747329573735
0.742	0.1386057813056788
0.744	0.13744565388608698
0.746	0.13628708473243267
0.748	0.13513006758241386
0.75	0.1339745962155614
0.752	0.13282066445284801
0.754	0.13166826615630356
0.756	0.1305173952286337
0.758	0.12936804561284332
0.76	0.12822021129186534
0.762	0.12707388628819216
0.764	0.12592906466351372
0.766	0.12478574051835745
0.768	0.12364390799173419
0.77	0.12250356126078776
0.772	0.12136469454044818
0.774	0.12022730208308918
0.776	0.11909137817819038
0.778	0.11795691715200218
0.78	0.11682391336721532
0.782	0.11569236122263427
0.784	0.11456225515285379
0.786	0.11343358962793992
0.788	0.11230635915311415
0.79	0.11118055826844109
0.792	0.11005618154852037
0.794	0.10893322360218138
0.796	0.10781167907218148
0.798	0.10669154263490821
0.8	0.10557280900008414
0.802	0.10445547291047552
0.804	0.10333952914160416
0.806	0.10222497250146234
0.808	0.10111179783023072
0.81	0.09999999999999998
0.812	0.09888957391449515
0.8140000000000001	0.0977805145088031
0.8160000000000001	0.09667281674910277
0.8180000000000001	0.09556647563239895
0.8200000000000001	0.09446148618625827
0.8220000000000001	0.09335784346854903
0.8240000000000001	0.0922555425671826
0.8260000000000001	0.09115457859985887
0.8280000000000001	0.09005494671381387
0.8300000000000001	0.08895664208557008
0.8320000000000001	0.08785965992068956
0.834	0.08676399545353009
0.836	0.08566964394700316
0.838	0.08457660069233541
0.84	0.08348486100883201
0.842	0.08239442024364307
0.844	0.08130527377153185
0.846	0.08021741699464646
0.848	0.07913084534229298
0.85	0.07804555427071125
0.852	0.07696153926285387
0.854	0.07587879582816626
0.856	0.07479731950236979
0.858	0.07371710584724711
0.86	0.07263815045042965
0.862	0.0715604489251872
0.864	0.07048399691022
0.866	0.06940879006945266
0.868	0.06833482409183078
0.87	0.06726209469111855
0.872	0.06619059760569979
0.874	0.06512032859838057
0.876	0.06405128345619282
0.878	0.06298345799020177
0.88	0.061916848035314054
0.882	0.06085144945008836
0.884	0.05978725811654728
0.886	0.05872426993999258
0.888	0.05766248084882031
0.89	0.05660188679433964
0.892	0.05554248375059245
0.894	0.05448426771417492
0.896	0.05342723470406141
0.898	0.05237138076142933
0.9	0.05131670194948623
0.902	0.050263194353298735
0.904	0.049210854079623
0.906	0.04815967725673653
0.908	0.047109660034272305
0.91	0.04606079858305434
0.912	0.04501308909493418
0.914	0.04396652778263044
0.916	0.04292111087956807
0.918	0.04187683463972125
0.92	0.040833695337456066
0.922	0.03979168926737564
0.924	0.038750812744166696
0.926	0.037711062102447346
0.928	0.036672433696616324
0.93	0.03563492390070444
0.932	0.03459852910822636
0.934	0.0335632457320344
0.936	0.03252907020417406
0.9380000000000001	0.03149599897573985
0.9400000000000001	0.030464028516734132
0.9420000000000001	0.02943315531592572
0.9440000000000001	0.028403375880710402
0.9460000000000001	0.02737468673697374
0.9480000000000001	0.02634708442895317
0.9500000000000001	0.025320565519103555
0.9520000000000001	0.024295126587962512
0.9540000000000001	0.023270764234017527
0.9560000000000001	0.022247475073574607
0.9580000000000001	0.021225255740627502
0.96	0.020204102886728803
0.962	0.019184013180861714
0.964	0.01816498330931382
0.966	0.017147009975550853
0.968	0.01613008990009257
0.97	0.015114219820389518
0.972	0.014099396490701022
0.974	0.013085616681973833
0.976	0.012072877181722452
0.978	0.011061174793910777
0.98	0.01005050633883342
0.982	0.009040868653000356
0.984	0.008032258589020458
0.986	0.007024673015487259
0.988	0.006018108816865819
0.99	0.005012562893380035
0.992	0.004008032160901398
0.994	0.003004513550838639
0.996	0.0020020040100280356
0.998	0.0010005005006258338
1.0	0.0
