x1 	 x2
0.32	0.434314575050762
0.324	0.4307900211696917
0.328	0.42728715746894586
0.332	0.4238055883644827
0.336	0.42034493015242247
0.34	0.4169048105154699
0.34400000000000003	0.41348486805539275
0.34800000000000003	0.4100847518498949
0.352	0.406704121032347
0.356	0.4033426443929481
0.36	0.4
0.364	0.3966758748400657
0.368	0.3933699644758759
0.372	0.3900819727209237
0.376	0.3868116113297644
0.38	0.38355859970310235
0.384	0.3803226646068133
0.388	0.3771035399041025
0.392	0.37390096630005887
0.396	0.3707146910979091
0.4	0.3675444679663241
0.404	0.36439005671717184
0.40800000000000003	0.3612512230931475
0.41200000000000003	0.35812773856475144
0.41600000000000004	0.355019380136116
0.42	0.35192593015921403
0.424	0.3488471761560118
0.428	0.3457829106481549
0.432	0.34273293099380064
0.436	0.33969703923123284
0.44	0.33667504192892006
0.444	0.3336667500416928
0.448	0.33067197877273957
0.452	0.32769054744113557
0.456	0.3247222793546347
0.46	0.3217670016874732
0.464	0.3188245453629439
0.468	0.31589474494051717
0.47200000000000003	0.3129774385072932
0.47600000000000003	0.3100724675735864
0.48	0.3071796769724491
0.484	0.30429891476295656
0.488	0.30143003213708075
0.492	0.29857288332999277
0.496	0.2957273255336397
0.5	0.2928932188134524
0.504	0.2900704260280461
0.508	0.28725881275178156
0.512	0.2844582472000673
0.516	0.2816686001572811
0.52	0.2788897449072021
0.524	0.27612155716584563
0.528	0.27336391501660195
0.532	0.2706166988475812
0.536	0.26787979129107486
0.54	0.26515307716504655
0.544	0.262436443416569
0.548	0.25972977906713013
0.552	0.25703297515973156
0.556	0.25434592470771
0.56	0.25166852264521167
0.5640000000000001	0.2490006657792565
0.5680000000000001	0.2463422527433291
0.5720000000000001	0.24369318395243844
0.5760000000000001	0.2410533615595889
0.58	0.23842268941360922
0.584	0.235801073018288
0.588	0.23318841949276747
0.592	0.23058463753314618
0.596	0.2279896373752487
0.6	0.2254033307585166
0.604	0.22282563089098206
0.608	0.2202564524152829
0.612	0.2176957113756821
0.616	0.2151433251860566
0.62	0.21259921259881887
0.624	0.21006329367474008
0.628	0.207535489753642
0.632	0.20501572342592833
0.636	0.20250391850492455
0.64	0.19999999999999996
0.644	0.19750389409044478
0.648	0.19501552810007572
0.652	0.19253483047254605
0.656	0.19006173074733645
0.66	0.18759615953640396
0.664	0.18513804850146542
0.668	0.182687330331898
0.672	0.18024393872323208
0.676	0.17780780835622134
0.68	0.17537887487646786
0.684	0.17295707487458667
0.6880000000000001	0.1705423458668911
0.6920000000000001	0.16813462627658315
0.6960000000000001	0.1657338554154315
0.7000000000000001	0.16333997346592444
0.704	0.16095292146387874
0.708	0.15857264128149484
0.712	0.15619907561084057
0.716	0.15383216794775278
0.72	0.15147186257614298
0.724	0.14911810455269414
0.728	0.14677083969193838
0.732	0.14443001455170246
0.736	0.14209557641891135
0.74	0.13976747329573735
0.744	0.13744565388608698
0.748	0.13513006758241386
0.752	0.13282066445284801
0.756	0.1305173952286337
0.76	0.12822021129186534
0.764	0.12592906466351372
0.768	0.12364390799173419
0.772	0.12136469454044818
0.776	0.11909137817819038
0.78	0.11682391336721532
0.784	0.11456225515285379
0.788	0.11230635915311415
0.792	0.11005618154852037
0.796	0.10781167907218148
0.8	0.10557280900008414
0.804	0.10333952914160416
0.808	0.10111179783023072
0.812	0.09888957391449515
0.8160000000000001	0.09667281674910277
0.8200000000000001	0.09446148618625827
0.8240000000000001	0.0922555425671826
0.8280000000000001	0.09005494671381387
0.8320000000000001	0.08785965992068956
0.836	0.08566964394700316
0.84	0.08348486100883201
0.844	0.08130527377153185
0.848	0.07913084534229298
0.852	0.07696153926285387
0.856	0.07479731950236979
0.86	0.07263815045042965
0.864	0.07048399691022
0.868	0.06833482409183078
0.872	0.06619059760569979
0.876	0.06405128345619282
0.88	0.061916848035314054
0.884	0.05978725811654728
0.888	0.05766248084882031
0.892	0.05554248375059245
0.896	0.05342723470406141
0.9	0.05131670194948623
0.904	0.049210854079623
0.908	0.047109660034272305
0.912	0.04501308909493418
0.916	0.04292111087956807
0.92	0.040833695337456066
0.924	0.038750812744166696
0.928	0.036672433696616324
0.932	0.03459852910822636
0.936	0.03252907020417406
0.9400000000000001	0.030464028516734132
0.9440000000000001	0.028403375880710402
0.9480000000000001	0.02634708442895317
0.9520000000000001	0.024295126587962512
0.9560000000000001	0.022247475073574607
0.96	0.020204102886728803
0.964	0.01816498330931382
0.968	0.01613008990009257
0.972	0.014099396490701022
0.976	0.012072877181722452
0.98	0.01005050633883342
0.984	0.008032258589020458
0.988	0.006018108816865819
0.992	0.004008032160901398
0.996	0.0020020040100280356
1.0	0.0
